2017-02-22 23:34:34,"#CleanlinessIsNextToGodliness. If ur bad believing #FakeNews, u ""SMELL BAD"" &amp; not C/Lean #GodJoke #IntelligentDesign https://t.co/qkHECzl9Cs"
2017-02-22 23:34:28,"Hey Damian, had time to gussy up any @HillaryClinton or Obama not #fakenews ""crimes"" yet? Or you still #GOP -ritual… https://t.co/J6TjKDJ0q3"
2017-02-22 23:34:24,Hard News Stelter about as reliable the #FakeNews employer that pays his way. #CNN Who cares about anyone thinking… https://t.co/FCCbEQZuLS
2017-02-22 23:34:24,"Fake News, Misleading News, Click-Bait and the Media's Biases https://t.co/PcNPCaLbu1 via @JohnStossel, @reason
#FakeNews #Media #Trump"
2017-02-22 23:34:09,#Fakenews #posttruth #filterbubble #OHMY ! We need to listen to and recognise #AustralianScientistsofOz #ASC2017 https://t.co/PGauLciRkY
2017-02-22 23:34:09,@SebGorka rips #fakenews @BBC a new one. https://t.co/FrYvdXPzBB
2017-02-22 23:34:02,Must be #fakenews ... right? It has to be. #chrischristie https://t.co/ddJd4h7RK6
2017-02-22 23:33:57,@The_Last_NewsPa  There’s no surge. #FakeNews. The number apprehended on entire border was one-fourth the # in 2000. https://t.co/fEfmyvtiNU
2017-02-22 23:33:53,Not even an ounce of journalistic integrity. The Silicon Valley news sites are a joke #FakeNews https://t.co/W3IMvpwHDb
2017-02-22 23:33:48,@trump_with There’s no surge. #FakeNews. The number apprehended on entire border was one-fourth the # in 2000. https://t.co/fEfmyvtiNU
2017-02-22 23:33:48,Alert – This is Huge! 4Chan Trolled the CIA; Mainstream Media is Being Dismantled #FakeNews https://t.co/ZfLyqGifJC
2017-02-22 23:33:43,MSNBC's Brzezinski: Controlling What People Think 'Is Our Job'  hahaha Why am I not surprised? #MSM #fakenews https://t.co/AyTVuNvAEe
2017-02-22 23:33:36,@NewssTrump  There’s no surge. #FakeNews. The number apprehended on entire border was one-fourth the # in 2000. https://t.co/fEfmyvtiNU
2017-02-22 23:33:25,Watch John Podesta squirm trying to explain #Pizzagate as #fakenews -- Puppet Masters -- https://t.co/JfLKC57kWG https://t.co/a71wIYv0t3
2017-02-22 23:33:14,Politics and Technology! #fakenews and #SocialMedia in politics are the main topics! @Stanford https://t.co/Ux0ns7yW82
2017-02-22 23:32:58,#Sweden trying to downplay the truth. #media #cnn #fakenews https://t.co/iR6yLZQVuB
2017-02-22 23:32:43,#fakenews #EndXenophobia #whitewash #Love Muslims Look out for propagandist and xenophobs. Educate. https://t.co/BPU97lKPYH
2017-02-22 23:32:38,"MSNBC Anchor: ""Our Job"" Is To ""Control Exactly What People Think"" | Zero Hedge https://t.co/towvSeX73F
#fakenews
#LiesToldToUs
#deepstate"
2017-02-22 23:32:27,"Is media lying 🤥? Or ministry putting out #fakenews. #alternativefacts #falsenews? Oh lord, seem like… https://t.co/9wdBwZT2hs"
2017-02-22 23:32:25,"@CNN beware, the time has come for the #Truth about all of ur wicked #FakeNews to come out in Public View... https://t.co/O9bcYDhlGt"
2017-02-22 23:32:25,ow I fell out of my chair...is this #fakenews or the real thing https://t.co/ttcz5GwUuT
2017-02-22 23:32:20,#AprilRyan is a racially divisive purveyor of #fakenews. https://t.co/uyVUIGu229
2017-02-22 23:32:09,Yeah the correlation is #FakeNews like you 👉🏼@ananavarro @jaketapper @brianstelter @andersoncooper @CNN. How much m… https://t.co/0LijCPzGP0
2017-02-22 23:32:07,Enjoying Bob James - Just One Thing #Peace and #Love not #Racism nor #Hate. @JazzRadioNow as many not #FakeNews  https://t.co/oLR9pxxvSH
2017-02-22 23:32:03,"LOL...look back at O'Keefe's BAD reputation, highly edited videos &amp; #fakenews no legitimacy to his #CNNLeaks Unprof… https://t.co/Lfyg16yLZ1"
2017-02-22 23:32:01,"When u let Trump determine #FakeNews &amp; Truth, u let Trump ""pick ur KNOWS"" (&amp; eat it). After all, u are what u eat :) https://t.co/2YieDk25Pb"
2017-02-22 23:31:27,@realDonaldTrump when are you going to admit this was #fakenews #centralpark5 https://t.co/3j9NrFt9tk
2017-02-22 23:31:20,You have no desire to learn something...at least I pay attention to #MSM #FakeNews. Have you EVER looked at Breitba… https://t.co/ziN3NU7sUS
2017-02-22 23:31:14,Great!   Next up Miller!  #fakenews https://t.co/yR8Cn4Hvmd
2017-02-22 23:31:02,"BREAKING: @realDonaldTrump was seduced by Yiannopoulos at NAMBLA event in '99. See, fake news is easy. #fakenews https://t.co/x65LYHm4bm"
2017-02-22 23:30:53,"This story fails to answer the important questions. Namely, where the hell I can get a Putin kachina doll. #fakenews https://t.co/a93NNY0JDJ"
2017-02-22 23:30:47,"If there has to be #FakeNews, it should always include an octopus. https://t.co/lWMKcqvdfP"
2017-02-22 23:30:29,"@FoxNews @nytimes lying newspaper headline says all the #fakenews libtards need to know. It's ILLEGAL ALIENS, not i… https://t.co/p4Ib057yjj"
2017-02-22 23:30:27,Remember when #FakeNews @CNN called comparing a POTUS to Hitler offensive? #CNNLeaks #TeaParty https://t.co/FMsCleNrNi
2017-02-22 23:30:24,"#CNN #FakeNews is dead, gone, graveyard dead. The body just doesn't know it yet, sad but expected. #POTIUS has been… https://t.co/bwBswMJyCz"
2017-02-22 23:30:23,Gettin' back to #FakeNews Cooper his kind got history. Andy says #CIA No Longer buying journalists like himself end… https://t.co/Pxjdpgc3z6
2017-02-22 23:30:13,#FakeNews may show up in your #investment portfolio. Don’t be fooled!  Decipher gain/loss &amp; investment returns:  https://t.co/es0EiaxDgr
2017-02-22 23:30:01,#NYT #fakenews from 1924 https://t.co/yFl9grtDev
2017-02-22 23:29:55,"#FAKENEWS 
Soon in the future all newspapers will be a thing of the past. Suggestion if you work for one, start get… https://t.co/AyvBmn0ffb"
